subbasin,huc8,area_m2,huc8_id,pca_name,internal_mwh,colocation_mwh,hyperscale_mwh,total_mwh,scarcity_factor,plant_state,lat,lon,primary_fuel,co2_tons,water_intensity_m3_per_mwh,carbon_intensity_tons_per_mwh,water_footprint,carbon_footprint
Maine Coastal,1050002.0,13760290256.3,1050002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.1,ME,44.723056,-68.2425,WIND,0.0,0.0038,0.0,235609.2712082310,0.0
Maine Coastal,1050002.0,13760290256.3,1050002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.1,ME,44.9136,-67.0033,OIL,16.143,2.06260616038318,0.8496315789473680,235609.2712082310,2001810.7711128800
Maine Coastal,1050002.0,13760290256.3,1050002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.1,ME,44.5442,-68.4306,HYDRO,0.0,0.8057645632770070,0.0,235609.2712082310,0.0
Maine Coastal,1050002.0,13760290256.3,1050002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.1,ME,44.094167,-68.865833,WIND,0.0,0.0038,0.0,235609.2712082310,0.0
Maine Coastal,1050002.0,13760290256.3,1050002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.1,ME,44.760833,-68.146944,WIND,0.0,0.0038,0.0,235609.2712082310,0.0
Maine Coastal,1050002.0,13760290256.3,1050002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.1,ME,44.6781,-67.5477,BIOMASS,501.582,1.93755189619717,0.0473995463995464,235609.2712082310,111677.72582797900
Maine Coastal,1050002.0,13760290256.3,1050002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.1,ME,45.07,-68.21,WIND,0.0,0.0038,0.0,235609.2712082310,0.0
Maine Coastal,1050002.0,13760290256.3,1050002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.1,ME,44.777337,-68.523419,WIND,0.0,0.0038,0.0,235609.2712082310,0.0
St. George-Sheepscot,1050003.0,3541389759.34,1050003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.1,ME,44.3331,-69.2019,OIL,54.451,2.06260616038318,0.5500101010101010,235609.2712082310,1295874.7905615600
Presumpscot,1060001.0,3687466139.62,1060001,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25096036053445700,ME,43.6436,-70.2544,OIL,1311.409,2.06260616038318,1.7626465053763400,591285.8764767840,4152958.585294560
Presumpscot,1060001.0,3687466139.62,1060001,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25096036053445700,ME,43.802517,-70.44992,HYDRO,0.0,0.0,0.0,591285.8764767840,0.0
Presumpscot,1060001.0,3687466139.62,1060001,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25096036053445700,ME,43.6556,-70.3347,BIOMASS,91024.186,1.93755189619717,1.0813941049980400,591285.8764767840,2547864.769674660
Presumpscot,1060001.0,3687466139.62,1060001,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25096036053445700,ME,43.684857,-70.353152,BIOMASS,13014.563,1.93755189619717,0.11165069657789900,591285.8764767840,263059.3925061010
Presumpscot,1060001.0,3687466139.62,1060001,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25096036053445700,ME,43.6575,-70.375,GAS,616864.831,0.7905000414552970,0.41452933286473000,591285.8764767840,976669.5401069330
Presumpscot,1060001.0,3687466139.62,1060001,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25096036053445700,ME,43.7508,-70.1567,OIL,152224.574,2.06260616038318,0.9733900349136110,591285.8764767840,2293397.1672735100
Saco,1060002.0,4405658885.19,1060002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.22365557253084500,ME,43.687688,-70.611553,HYDRO,0.0,33.68736994148900,0.0,526953.2644565220,0.0
Saco,1060002.0,4405658885.19,1060002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.22365557253084500,ME,43.4956,-70.4472,HYDRO,0.0,2.265361818911830,0.0,526953.2644565220,0.0
Saco,1060002.0,4405658885.19,1060002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.22365557253084500,ME,43.8525,-70.7969,HYDRO,0.0,23.91215303561830,0.0,526953.2644565220,0.0
Saco,1060002.0,4405658885.19,1060002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.22365557253084500,ME,43.5708,-70.5583,HYDRO,0.0,19.9208928393089,0.0,526953.2644565220,0.0
Saco,1060002.0,4405658885.19,1060002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.22365557253084500,ME,43.66687,-70.602125,HYDRO,0.0,18.62793675512190,0.0,526953.2644565220,0.0
Saco,1060002.0,4405658885.19,1060002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.22365557253084500,NH,43.835833,-71.1967,BIOMASS,3496.289,1.93755189619717,0.03765321199719990,526953.2644565220,88714.45837309310
Saco,1060002.0,4405658885.19,1060002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.22365557253084500,NH,43.8478,-71.2069,OIL,1205.017,2.06260616038318,2.8966754807692300,526953.2644565220,6824835.989507920
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25721719656808500,ME,43.226977,-70.810888,HYDRO,0.0,10.20339367535010,0.0,606027.5622563090,0.0
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25721719656808500,NH,42.9383,-70.8406,GAS,10986.339,0.797026152611596,0.3554759270044650,606027.5622563090,837534.2409359250
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25721719656808500,NH,43.403087,-70.98647,HYDRO,0.0,0.0,0.0,606027.5622563090,0.0
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25721719656808500,NH,43.1,-70.790833,OIL,121420.075,2.06260616038318,1.0568468260669000,606027.5622563090,2490029.1046835500
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25721719656808500,NH,43.1047,-70.8061,GAS,370424.959,0.9489380501298970,0.4602301231629000,606027.5622563090,1084344.839064850
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25721719656808500,NH,43.236111,-70.817222,HYDRO,0.0,0.0,0.0,606027.5622563090,0.0
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25721719656808500,NH,43.0978,-70.7842,BIOMASS,187791.533,1.93755189619717,0.527363577135315,606027.5622563090,1242517.4807061700
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25721719656808500,NH,42.899167,-70.848889,NUCLEAR,0.0,2.389915712076210,0.0,606027.5622563090,0.0
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25721719656808500,NH,43.251111,-70.840833,HYDRO,0.0,72.40565794892920,0.0,606027.5622563090,0.0
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25721719656808500,NH,43.241555,-70.966404,BIOMASS,0.0,1.93755189619717,0.0,606027.5622563090,0.0
Piscataqua-Salmon Falls,1060003.0,4361702644.96,1060003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25721719656808500,NH,43.13674,-70.936125,BIOMASS,3486.647,1.93755189619717,0.06226377727775990,606027.5622563090,146699.2318708470
Pemigewasset,1070001.0,2649280496.42,1070001,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23225993682762500,NH,43.597849,-71.717683,HYDRO,0.0,66.334949059737,0.0,547225.944468265,0.0
Pemigewasset,1070001.0,2649280496.42,1070001,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23225993682762500,NH,43.7155,-71.6585,BIOMASS,2894.091,1.93755189619717,0.0370980233810183,547225.944468265,87406.3825206765
Pemigewasset,1070001.0,2649280496.42,1070001,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23225993682762500,NH,43.447219,-71.6579,HYDRO,0.0,12.01020950760400,0.0,547225.944468265,0.0
Pemigewasset,1070001.0,2649280496.42,1070001,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23225993682762500,NH,43.7681,-71.8189,WIND,0.0,0.0038,0.0,547225.944468265,0.0
Pemigewasset,1070001.0,2649280496.42,1070001,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23225993682762500,NH,43.59,-71.73295,HYDRO,0.0,1.632385542807270,0.0,547225.944468265,0.0
Merrimack,1070002.0,1258831686.71,1070002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.2777774750213760,NH,43.440538,-71.595975,HYDRO,0.0,1.106192411465850,0.0,654469.4844784900,0.0
Merrimack,1070002.0,1258831686.71,1070002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.2777774750213760,NH,43.473238,-71.533623,HYDRO,0.0,462.9802930773120,0.0,654469.4844784900,0.0
Merrimack,1070002.0,1258831686.71,1070002,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.2777774750213760,NH,43.446107,-71.644646,HYDRO,0.0,18.90112133640820,0.0,654469.4844784900,0.0
Contoocook,1070003.0,1980092605.59,1070003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25783812989518100,NH,43.1897,-71.7483,HYDRO,0.0,1670.55612745098,0.0,607490.5387429690,0.0
Contoocook,1070003.0,1980092605.59,1070003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25783812989518100,NH,43.11391,-71.894001,HYDRO,0.0,0.0,0.0,607490.5387429690,0.0
Contoocook,1070003.0,1980092605.59,1070003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25783812989518100,NH,43.11055,-71.94889,HYDRO,0.0,0.07445965573241720,0.0,607490.5387429690,0.0
Contoocook,1070003.0,1980092605.59,1070003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25783812989518100,NH,43.285761,-71.594962,HYDRO,0.0,1.497069253130090,0.0,607490.5387429690,0.0
Contoocook,1070003.0,1980092605.59,1070003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25783812989518100,NH,43.283208,-71.600827,HYDRO,0.0,2.852528775066630,0.0,607490.5387429690,0.0
Contoocook,1070003.0,1980092605.59,1070003,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25783812989518100,NH,43.27456,-71.604027,HYDRO,0.0,0.7017566393214680,0.0,607490.5387429690,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.581389,-71.762222,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.626667,-71.742778,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.501949,-71.737786,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.471389,-71.743333,OIL,24.747,2.06260616038318,4.1245,596779.8436657190,9717704.390983500
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.68,-71.83,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.630163,-71.798723,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.449722,-71.643056,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.481389,-71.716944,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.441944,-71.722222,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.40439,-71.687218,HYDRO,0.0,35.84316029370030,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.572222,-71.944722,WIND,0.0,0.0038,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.559173,-71.625875,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.570556,-71.625,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.529167,-71.665278,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.535393,-71.848058,BIOMASS,0.001,1.93755189619717,2.64851543691195E-08,596779.8436657190,0.06240147918745760
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.599444,-71.941944,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.561568,-71.755446,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.450729,-71.742627,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.544134,-71.598813,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.38697,-71.802462,HYDRO,0.0,12.18549915248820,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.668889,-71.575556,HYDRO,0.0,9.34015306393373,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.5428,-71.8528,BIOMASS,4456.464,1.93755189619717,0.04191596986427640,596779.8436657190,98757.91111708350
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.54171,-71.67636,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.554584,-71.62348,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.567778,-71.773889,GAS,3329.61,0.797026152611596,0.28753108808290200,596779.8436657190,677449.9011292220
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.5,-71.8,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.61343,-71.633767,GAS,7191.39,0.797026152611596,0.3229037762112160,596779.8436657190,760791.2338351050
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,MA,42.583671,-71.896242,SOLAR,0.0,0.0076,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,NH,42.750278,-71.505278,HYDRO,0.0,8.523680096319720,0.0,596779.8436657190,0.0
Nashua,1070004.0,1377639517.31,1070004,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.25329217335352000,NH,42.73227,-71.522418,BIOMASS,0.0,1.93755189619717,0.0,596779.8436657190,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23690445322287500,MA,42.473333,-71.430556,SOLAR,0.0,0.0076,0.0,558168.8556982600,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23690445322287500,MA,42.253,-71.426,SOLAR,0.0,0.0076,0.0,558168.8556982600,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23690445322287500,MA,42.388611,-71.56,OIL,370.411,2.06260616038318,0.7248747553816050,558168.8556982600,1707872.1283270500
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23690445322287500,MA,42.444,-71.335,SOLAR,0.0,0.0076,0.0,558168.8556982600,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23690445322287500,MA,42.300745,-71.396228,SOLAR,0.0,0.0076,0.0,558168.8556982600,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23690445322287500,MA,42.297949,-71.436065,SOLAR,16.061,0.0076,0.1912046571983,558168.8556982600,450495.8993411120
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23690445322287500,MA,42.2672,-71.3983,OIL,1713.796,2.06260616038318,3.32131007751938,558168.8556982600,7825314.468208960
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23690445322287500,MA,42.262269,-71.5,SOLAR,0.0,0.0076,0.0,558168.8556982600,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23690445322287500,MA,42.449306,-71.420429,SOLAR,0.0,0.0076,0.0,558168.8556982600,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23690445322287500,MA,42.428333,-71.435556,SOLAR,0.0,0.0076,0.0,558168.8556982600,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23690445322287500,MA,42.24325,-71.672328,SOLAR,0.0,0.0076,0.0,558168.8556982600,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23690445322287500,MA,42.41389,-71.513556,SOLAR,0.0,0.0076,0.0,558168.8556982600,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23690445322287500,MA,42.266111,-71.695833,SOLAR,0.0,0.0076,0.0,558168.8556982600,0.0
Concord,1070005.0,1036702417.52,1070005,ISO New England Inc.,1298151.5479056800,524289.2073183420,533651.9568582900,2356092.712082310,0.23690445322287500,MA,42.436944,-71.506111,SOLAR,0.0,0.0076,0.0,558168.8556982600,0.0
